visit_id,confirm_count,start_count,step_1_count,step_2_count,step_3_count,confirm_time,start_time,step_1_time,step_2_time,step_3_time,client_id,visitor_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
833923971_72664980580_850656,0,1,1,1,1,0.0,16.0,9.0,172.0,94.0,2395779,406827024_93992221172,30.0,361.0,28.0,F,2.0,68389.38,6.0,9.0
833930081_36215317279_18327,0,1,1,1,1,0.0,7.0,7.0,55.0,373.0,611342,982771448_20008982015,11.0,139.0,26.5,F,2.0,56794.31,6.0,9.0
833934155_38713636718_323644,0,1,1,2,3,0.0,58.0,16.0,26.5,296.6666666666667,2494470,762237667_744431870,5.0,67.0,71.5,F,2.0,252929.02,6.0,9.0
833987346_78367194636_498511,0,1,1,1,1,0.0,9.0,16.0,71.0,29.0,4305948,816552194_93972943045,4.0,57.0,47.0,U,2.0,68284.43,2.0,5.0
834087326_20187819291_392909,0,1,1,1,1,0.0,429.0,29.0,124.0,52.0,8729528,329335924_23552901809,8.0,104.0,46.5,F,2.0,69428.19,2.0,5.0
834171969_44464828051_3000,0,1,1,1,1,0.0,231.0,154.0,125.0,86.0,8226609,170446666_59220472118,9.0,118.0,30.0,M,2.0,98795.12,4.0,7.0
834217223_87073021232_790043,0,1,1,1,1,0.0,10.0,6.0,22.0,53.0,6338935,194191663_16684785139,15.0,188.0,33.5,F,2.0,66456.67,4.0,7.0
834222482_88435805611_358661,0,1,1,1,1,0.0,5.0,4.0,91.0,40.0,5617415,627597141_60325894992,6.0,73.0,26.5,U,2.0,43268.45,6.0,9.0
834260868_15152356419_162208,0,2,2,1,1,0.0,646.5,118.0,98.0,204.0,4450022,181003798_39558404226,6.0,82.0,28.0,U,2.0,34041.71,5.0,8.0
834267743_10458613649_156093,0,1,1,2,2,0.0,10.0,5.0,62.5,24.5,8775961,108954574_16659332746,8.0,101.0,30.5,U,2.0,51995.53999999999,0.0,3.0
834278878_48451086722_76021,0,2,0,0,0,0.0,119.0,0.0,0.0,0.0,7164466,618883939_79690413471,21.0,252.0,76.0,M,2.0,80425.04999999999,6.0,9.0
834285294_23712916250_814305,0,1,1,1,1,0.0,3.0,11.0,61.0,17.0,9619981,790510449_50413135286,11.0,139.0,47.0,M,2.0,29779.14,1.0,4.0
83430867_2537928283_474400,0,1,1,0,0,0.0,13.0,31.0,0.0,0.0,3249783,225256335_81697331199,21.0,253.0,37.0,M,3.0,113516.64,6.0,9.0
834345684_20753053466_629354,0,1,1,1,1,0.0,44.0,95.0,149.0,507.0,7179800,887030059_56689053117,15.0,181.0,58.0,F,2.0,250036.53,3.0,6.0
834395545_87040145029_594444,0,2,1,0,0,0.0,8.0,446.0,0.0,0.0,7549559,440406844_84784583119,19.0,231.0,39.0,F,4.0,704503.93,1.0,4.0
834489877_1354695935_880911,0,1,1,1,1,0.0,14.0,14.0,163.0,328.0,3481997,261605163_56485578872,6.0,72.0,41.5,U,2.0,45229.45,0.0,3.0
834500858_91465573532_775026,0,2,0,0,0,0.0,13.0,0.0,0.0,0.0,2039692,113118566_52884688285,6.0,72.0,47.0,U,2.0,84441.31,0.0,3.0
834527560_48651733751_744031,0,2,1,1,1,0.0,29.5,5.0,19.0,28.0,812596,891696952_40291109146,9.0,111.0,26.5,M,2.0,49678.58,2.0,5.0
834538636_55808126309_690610,0,2,2,2,0,0.0,25.0,14.5,20.5,0.0,6793424,595229972_99872418605,5.0,71.0,79.0,U,2.0,57033.4,5.0,9.0
8345511_13657546422_885796,1,2,2,1,1,146.0,10.0,18.0,105.0,59.0,7503894,18854083_50407225182,8.0,105.0,33.5,M,3.0,274720.09,2.0,5.0
834554244_29112162541_533699,0,1,1,1,0,0.0,15.0,76.0,242.0,0.0,3426745,746353343_92716095132,14.0,173.0,48.0,F,2.0,30996.4,0.0,3.0
834588626_25010598901_358043,0,1,1,1,1,0.0,43.0,10.0,25.0,87.0,8629156,816475872_72485558545,15.0,191.0,63.5,F,2.0,72122.06,0.0,3.0
834676451_27820128205_551455,0,1,1,1,2,0.0,6.0,6.0,62.0,43.0,9616872,113754836_13811405281,4.0,56.0,27.0,U,2.0,55926.7,6.0,9.0
834700194_54775340054_207373,0,2,4,2,0,0.0,33.5,23.25,20.0,0.0,4050071,573910964_25652586691,16.0,202.0,37.0,F,2.0,70687.95,6.0,9.0
834703874_81652602361_748606,5,3,1,3,10,12.0,32.333333333333336,95.0,51.333333333333336,54.3,5582954,564309015_22274682634,15.0,189.0,67.5,M,2.0,38894.96,0.0,5.0
834714928_72996821837_49482,0,1,1,1,1,0.0,10.0,32.0,43.0,28.0,512833,709344069_69659422603,8.0,103.0,33.0,M,2.0,58647.98,6.0,9.0
834756600_11790989054_67908,1,1,2,2,2,41.0,6.0,10.5,52.5,18.5,7816798,192457827_40250375840,8.0,107.0,54.0,M,2.0,71414.56,4.0,7.0
834827745_40474957117_261986,0,2,1,1,0,0.0,11.5,9.0,34.0,0.0,3640937,693794153_92501957849,17.0,204.0,41.0,F,2.0,62832.99,0.0,3.0
834865503_75211619085_126532,0,1,1,2,2,0.0,68.0,23.0,58.5,121.5,9173581,20523753_31185429299,12.0,149.0,57.5,M,2.0,120911.39,6.0,9.0
834869916_97880477650_169892,0,1,0,0,0,0.0,35.0,0.0,0.0,0.0,6949668,702258207_45492688856,22.0,271.0,61.0,M,3.0,947918.36,4.0,7.0
834874623_88565939707_409772,0,1,0,0,0,0.0,50.0,0.0,0.0,0.0,4401076,849130968_2147746465,19.0,235.0,27.5,F,2.0,32656.06,0.0,3.0
834896977_63304889411_496341,0,1,2,2,2,0.0,12.0,58.5,54.5,41.0,6515101,484320639_23263067061,15.0,191.0,40.5,M,2.0,50148.05,1.0,4.0
834996283_57594077658_395706,0,2,1,1,2,0.0,218.5,61.0,136.0,827.5,4642152,355964081_72547155747,9.0,118.0,59.0,F,2.0,42055.59,5.0,8.0
834996614_7987793896_372567,0,1,1,1,1,0.0,9.0,6.0,87.0,21.0,4676984,703468275_75761239014,14.0,177.0,39.0,M,3.0,139904.02000000002,6.0,9.0
835081810_43076357557_175365,0,1,1,1,1,0.0,17.0,47.0,25.0,69.0,7121562,794863993_81882607876,13.0,156.0,58.5,F,2.0,146387.7,5.0,8.0
835139621_83097941759_534673,0,3,1,1,1,0.0,186.33333333333334,19.0,145.0,62.0,8639803,720109869_10181777426,4.0,59.0,50.5,F,3.0,47504.19,2.0,5.0
835144364_36112364730_321774,0,1,1,1,1,0.0,43.0,49.0,16.0,250.0,8821076,624098928_16214947488,21.0,261.0,72.5,F,2.0,30057.99,4.0,7.0
835146374_34577692322_229073,0,1,1,1,1,0.0,21.0,24.0,34.0,130.0,3421186,681326117_41765396340,8.0,101.0,53.0,U,2.0,52059.89,3.0,6.0
835166940_7083921396_475119,0,3,3,4,4,0.0,190.66666666666666,11.666666666666666,21.75,586.0,9301583,952489288_12366802915,16.0,194.0,72.5,M,2.0,45878.5,5.0,8.0
835168212_75380131107_301904,0,1,1,1,1,0.0,37.0,37.0,39.0,145.0,8900562,946425185_25206109531,17.0,210.0,36.5,M,4.0,174183.24,6.0,9.0
835217058_22008346412_884255,0,1,1,1,1,0.0,14.0,48.0,79.0,32.0,1556654,605788626_86178141119,6.0,72.0,23.0,U,2.0,25129.74,2.0,5.0
835227428_19120860395_374255,0,1,1,0,0,0.0,15.0,8.0,0.0,0.0,4881458,271747949_67527340756,4.0,58.0,31.0,U,3.0,92898.58,6.0,9.0
835281562_40725467134_800192,0,1,1,1,0,0.0,6.0,25.0,35.0,0.0,8750508,235601082_12171332881,10.0,123.0,56.0,F,3.0,140649.47,6.0,9.0
835290828_22841028781_464712,0,2,2,2,0,0.0,13.0,10.5,31.0,0.0,1029878,119725259_87692205662,6.0,81.0,49.0,U,2.0,66607.93,0.0,3.0
835339108_16865182284_494399,0,1,0,0,0,0.0,53.0,0.0,0.0,0.0,2079235,528716603_79431549923,6.0,74.0,26.0,U,2.0,33087.82,1.0,4.0
835379599_81610269802_746915,0,3,0,0,0,0.0,387.0,0.0,0.0,0.0,2363701,938680840_66035491934,23.0,281.0,72.0,F,2.0,98644.89,4.0,7.0
835415604_51662185531_316125,0,10,1,1,0,0.0,679.8,17.0,77.0,0.0,5929008,265217376_40811144608,13.0,161.0,46.0,U,2.0,59539.5,6.0,9.0
835460260_9327445363_524514,0,1,1,1,1,0.0,8.0,38.0,144.0,128.0,698205,532382073_28512512124,12.0,153.0,28.5,F,2.0,100979.09,1.0,4.0
835482692_34233932612_984988,0,1,1,1,1,0.0,10.0,34.0,129.0,53.0,6623614,38874916_89560706154,14.0,179.0,34.5,U,2.0,48803.57,1.0,4.0
835509316_36230236859_187139,0,1,1,1,1,0.0,4.0,4.0,40.0,31.0,5849432,274430057_4990205351,14.0,177.0,27.5,F,2.0,30404.26,3.0,6.0
835526864_49373862190_618678,0,1,1,1,1,0.0,6.0,5.0,55.0,342.0,3221598,406254892_5423646788,4.0,55.0,22.5,U,2.0,26490.75,5.0,8.0
835529235_54374005557_432375,0,5,2,2,2,0.0,124.6,8.0,27.0,192.5,7225623,78907243_43482783872,5.0,62.0,44.5,F,2.0,138671.63,2.0,5.0
835566774_7581485519_45244,0,1,1,1,1,0.0,25.0,11.0,27.0,72.0,8804582,677459268_52723719726,6.0,79.0,47.5,F,2.0,144022.76,6.0,9.0
835572521_68471855004_689378,0,1,1,1,1,0.0,33.0,82.0,71.0,47.0,7222477,428717004_49793161870,14.0,176.0,49.5,M,2.0,70023.87,0.0,3.0
835583945_818026371_442814,0,1,1,0,0,0.0,6.0,5.0,0.0,0.0,8053397,699365938_10214773841,5.0,68.0,43.0,U,2.0,48749.11,1.0,4.0
835668003_16200785576_613469,0,1,1,1,1,0.0,622.0,8.0,33.0,156.0,525332,439560340_3067722402,16.0,192.0,75.5,M,2.0,805675.4800000001,3.0,6.0
835684184_88778748887_496424,0,0,1,2,1,0.0,0.0,10.0,155.0,271.0,1271836,11469545_78168271166,9.0,118.0,55.0,M,2.0,47105.22,0.0,3.0
835724190_53341982528_189539,0,1,1,1,1,0.0,128.0,19.0,87.0,22.0,8546711,841736843_14026788088,7.0,86.0,32.0,U,2.0,188437.58,5.0,8.0
83576387_10887503233_725242,0,1,1,1,1,0.0,67.0,63.0,60.0,416.0,9052282,645979273_43627018384,22.0,264.0,57.5,F,2.0,52703.92,2.0,5.0
835812370_86605248358_604773,0,1,0,0,0,0.0,15.0,0.0,0.0,0.0,9410580,732107483_5387045076,17.0,214.0,70.0,M,3.0,129386.8,6.0,9.0
835874876_62382809853_939025,0,1,1,3,2,0.0,65.0,108.0,41.333333333333336,63.0,7249833,392728386_72834060690,35.0,430.0,61.5,M,2.0,47963.97,0.0,3.0
835878652_24456545521_44424,0,1,1,1,1,0.0,33.0,43.0,40.0,118.0,9928401,717595346_23500293113,19.0,234.0,58.5,M,2.0,31390.61,2.0,5.0
835898291_70989249942_258197,0,1,1,1,1,0.0,48.0,36.0,65.0,143.0,2901726,410485938_43858580771,15.0,189.0,59.5,F,2.0,58293.16,6.0,9.0
835906753_95686008932_445513,1,1,1,1,2,28.0,28.0,39.0,80.0,139.5,1993788,643905758_12069978376,12.0,155.0,62.5,F,2.0,560641.25,3.0,6.0
835938450_10430575260_943080,0,1,1,2,2,0.0,50.0,7.0,52.5,23.0,6507462,951237691_86014322921,9.0,119.0,25.5,M,2.0,84106.5,2.0,5.0
835952985_18525533289_615992,0,1,1,1,1,0.0,10.0,14.0,54.0,49.0,9080038,583572714_51129334586,27.0,327.0,54.0,M,3.0,71294.78,0.0,3.0
836015679_74578925111_925776,0,1,1,1,1,0.0,6.0,3.0,70.0,218.0,3301695,297244527_45771866799,11.0,140.0,25.5,M,2.0,59604.34,6.0,9.0
836029577_84730980599_643141,0,1,1,1,0,0.0,7.0,43.0,42.0,0.0,5772665,710984796_93258646879,7.0,85.0,67.0,U,3.0,194734.99,6.0,9.0
836036682_81419714553_151068,0,1,0,0,0,0.0,9.0,0.0,0.0,0.0,3120368,695829938_20910849831,20.0,250.0,68.0,F,2.0,381466.44,6.0,9.0
836052191_89037652048_89409,0,1,1,1,1,0.0,48.0,204.0,277.0,155.0,9164563,286746190_20487560821,9.0,108.0,22.5,F,2.0,29524.66,0.0,3.0
836058767_2804465998_372230,0,1,1,1,0,0.0,90.0,23.0,47.0,0.0,3433093,911776237_76646360560,13.0,165.0,60.0,M,2.0,55049.17999999999,0.0,3.0
836118412_78047282729_222955,0,1,1,1,1,0.0,9.0,10.0,129.0,67.0,6093589,873060082_18650882853,4.0,59.0,27.5,U,2.0,50576.89,6.0,9.0
836183555_54513971420_663595,0,4,1,1,0,0.0,189.75,8.0,78.0,0.0,7342570,327172679_20474352467,12.0,155.0,43.0,M,2.0,27943.12,0.0,3.0
836278810_38416935135_853465,0,1,1,1,1,0.0,563.0,80.0,233.0,41.0,2117103,974219561_52411505822,7.0,94.0,26.5,U,2.0,70191.14,1.0,4.0
836297133_20268264719_329428,0,1,1,1,1,0.0,53.0,55.0,131.0,80.0,4744151,315754350_36724454320,11.0,134.0,32.5,F,4.0,537342.06,5.0,8.0
836396690_92087020448_526441,0,2,2,2,0,0.0,19.0,6.5,138.0,0.0,3123928,765169652_25695428441,6.0,73.0,22.5,U,2.0,25226.27,2.0,5.0
836403442_74961540216_607418,0,1,1,2,0,0.0,14.0,52.0,112.5,0.0,8009077,905180771_33543573303,13.0,158.0,53.5,F,2.0,75068.85,0.0,3.0
836408984_55136383314_396445,0,1,0,0,0,0.0,54.0,0.0,0.0,0.0,6383980,831648776_91468159994,21.0,259.0,44.0,M,2.0,39749.99,4.0,7.0
836426308_37428145200_83401,0,1,1,1,1,0.0,27.0,6.0,160.0,82.0,2270034,121400623_73465219222,5.0,69.0,47.5,U,2.0,42248.24,1.0,4.0
836542737_63036716413_418659,0,1,1,1,1,0.0,130.0,30.0,50.0,31.0,1948430,413962761_69082716611,6.0,73.0,31.0,U,2.0,60371.74,3.0,6.0
836566547_77493127035_722831,0,2,1,0,0,0.0,39.0,332.0,0.0,0.0,8222302,220754357_48799087325,19.0,230.0,77.0,F,2.0,85959.95,1.0,4.0
836617114_37508022846_666097,0,1,1,1,0,0.0,7.0,28.0,178.0,0.0,8073817,848614612_26097960228,10.0,127.0,39.0,F,2.0,46496.1,2.0,5.0
836644365_96982801177_114845,0,1,1,3,2,0.0,25.0,68.0,20.666666666666668,56.5,2537621,543570716_69543670747,20.0,251.0,60.5,U,2.0,42439.09,0.0,3.0
836646788_30466844075_907915,0,1,0,0,0,0.0,9.0,0.0,0.0,0.0,8532420,174407183_3461391690,9.0,109.0,65.5,M,2.0,30421.74,3.0,6.0
836659245_9779324215_749668,0,1,0,0,0,0.0,4.0,0.0,0.0,0.0,1227517,351123355_44943013846,5.0,67.0,55.0,U,2.0,56545.46,1.0,4.0
83666933_73106147494_206755,0,1,1,1,1,0.0,17.0,40.0,175.0,90.0,5704621,253325393_53650916000,10.0,121.0,51.5,F,2.0,86506.26,4.0,7.0
836687725_1061513589_683310,0,1,1,1,1,0.0,71.0,18.0,40.0,139.0,8994165,785270073_8072710137,5.0,70.0,70.5,M,2.0,174251.26,4.0,7.0
836755201_28562241586_166585,0,3,0,0,0,0.0,47.0,0.0,0.0,0.0,4575555,974672484_86181199497,15.0,188.0,41.0,F,3.0,152792.97999999998,6.0,9.0
836889032_85368477523_560695,0,1,1,1,1,0.0,4.0,12.0,62.0,17.0,3541608,717078915_29971376996,8.0,97.0,27.0,U,5.0,204270.22,5.0,8.0
836961039_21953421245_253234,0,1,1,0,0,0.0,14.0,15.0,0.0,0.0,5869614,350092277_67813936213,7.0,84.0,24.0,U,4.0,76957.38,6.0,9.0
837077267_74627926254_95187,0,2,0,0,0,0.0,32.5,0.0,0.0,0.0,3999608,726605041_25797268905,7.0,89.0,87.0,F,2.0,51859.58,6.0,9.0
837103522_97699545572_901529,0,1,0,0,0,0.0,99.0,0.0,0.0,0.0,743562,399086531_56057843228,6.0,78.0,54.0,U,2.0,39096.37,1.0,4.0
837139978_54280318125_759768,0,1,1,2,1,0.0,4.0,4.0,30.5,37.0,2946301,22045638_98426520448,14.0,178.0,26.5,M,2.0,34423.66,6.0,9.0
837142443_83137726523_916040,0,2,2,2,2,0.0,59.5,56.5,258.5,295.0,5966640,892267971_75419828102,7.0,91.0,56.5,U,3.0,94013.76,6.0,9.0
837157319_45461666186_369616,0,1,1,1,1,0.0,36.0,20.0,284.0,192.0,6142585,820222994_27315840576,5.0,66.0,50.5,U,2.0,48808.83,3.0,6.0
837204713_61360803202_672978,0,1,1,1,1,0.0,5.0,5.0,18.0,64.0,70225,10421061_82188662618,10.0,124.0,33.5,F,2.0,98031.52,3.0,6.0
837206091_53544594721_859813,0,2,1,1,1,0.0,29.0,59.0,241.0,51.0,599938,385974111_98206369175,6.0,78.0,50.0,U,2.0,205537.0,0.0,3.0
837255351_37190442664_678135,0,2,1,1,1,0.0,153.0,23.0,52.0,117.0,8251595,243121312_53793692890,21.0,258.0,69.5,F,3.0,170451.21000000002,3.0,6.0
837365165_76314743030_903785,0,1,1,1,1,0.0,20.0,4.0,41.0,78.0,893384,579721156_99020212980,4.0,59.0,32.5,U,2.0,51053.87,0.0,3.0
837387809_58431177683_896484,0,1,1,1,1,0.0,9.0,10.0,80.0,101.0,7962393,727719903_62050208411,21.0,253.0,42.5,F,3.0,312277.66,2.0,5.0
837390152_40035353944_687691,0,2,1,0,0,0.0,354.0,212.0,0.0,0.0,2889999,690794272_65625418306,19.0,229.0,62.5,F,2.0,43557.66,2.0,5.0
837405782_90426730549_648237,0,2,1,1,1,0.0,37.5,14.0,249.0,29.0,1432192,522031751_66226499088,5.0,65.0,41.5,U,2.0,31621.52,5.0,8.0
837413348_63599315293_998668,0,1,1,1,0,0.0,14.0,8.0,140.0,0.0,6837952,752354519_63164172262,15.0,191.0,67.0,F,2.0,215644.34000000003,5.0,8.0
837426310_40624956630_941511,0,1,1,1,1,0.0,33.0,10.0,265.0,219.0,432171,373712520_46219339683,20.0,249.0,64.5,F,2.0,105192.96,0.0,4.0
837441985_91676194432_403853,0,1,1,1,1,0.0,65.0,23.0,80.0,62.0,2465119,614584272_77438935568,4.0,59.0,30.0,U,3.0,135127.93,5.0,8.0
83744286_80025270023_412601,0,1,1,1,1,0.0,9.0,32.0,79.0,65.0,8221479,383320624_80881802984,15.0,188.0,50.5,F,2.0,100438.2,1.0,4.0
837522386_15175997941_88312,0,1,1,1,1,0.0,24.0,10.0,136.0,100.0,971116,453889115_86981256730,7.0,92.0,24.5,M,2.0,26201.64,2.0,5.0
83757821_39971847394_391196,0,1,1,0,0,0.0,9.0,20.0,0.0,0.0,5055199,415870112_65315879128,4.0,59.0,58.0,M,2.0,50248.77,4.0,7.0
837590072_9847351219_440868,0,8,0,0,0,0.0,152.25,0.0,0.0,0.0,8892030,317076852_68241088542,9.0,113.0,57.0,M,2.0,65450.99,1.0,4.0
837610451_30537717891_445305,1,2,2,4,4,510.0,29.5,14.0,14.666666666666666,55.833333333333336,6438658,205121457_778166108,14.0,173.0,65.5,M,2.0,248991.39,2.0,5.0
837652083_45096893760_372793,0,1,1,1,1,0.0,14.0,17.0,62.0,102.0,6578768,586071856_85493226537,17.0,213.0,44.5,F,2.0,59290.9,2.0,5.0
837698385_29028933027_243575,0,1,0,0,0,0.0,60.0,0.0,0.0,0.0,3549403,783817136_33781015503,21.0,263.0,52.5,F,7.0,408027.69,3.0,6.0
837728082_77283008158_879735,0,1,0,0,0,0.0,5.0,0.0,0.0,0.0,6540065,726747787_10793159936,7.0,91.0,63.0,U,2.0,52180.97,3.0,6.0
837728112_21431996470_657152,0,1,2,2,2,0.0,12.0,6.5,40.0,35.0,559435,666216046_13016233469,7.0,92.0,34.5,U,2.0,27173.31,0.0,3.0
83778467_5365310418_36528,1,6,2,3,3,112.0,40.3,40.5,67.5,101.75,4242638,104206045_66061298647,8.0,97.0,25.5,U,2.0,33303.6,2.0,5.0
837814365_45174336112_403801,0,2,1,0,0,0.0,9.0,28.0,0.0,0.0,4421743,241233615_59914668347,14.0,174.0,68.0,M,3.0,416248.64,6.0,9.0
837883201_83975317582_380697,0,1,1,1,1,0.0,15.0,11.0,47.0,31.0,725895,63980925_37718341870,15.0,190.0,68.0,F,3.0,57907.0,6.0,9.0
837931994_96919172630_419742,0,1,0,0,0,0.0,7.0,0.0,0.0,0.0,5715957,426885310_1464124253,4.0,59.0,22.0,U,3.0,44414.03999999999,2.0,5.0
837962369_92092779316_90860,0,2,2,0,0,0.0,90.5,26.5,0.0,0.0,7444188,641213283_14769750324,16.0,193.0,73.0,M,2.0,1233200.2,6.0,9.0
838006166_54356232655_183422,0,1,1,1,1,0.0,12.0,6.0,49.0,42.0,629394,163823044_22718856614,10.0,124.0,32.5,M,2.0,83540.54999999999,3.0,6.0
838018212_31226475156_312275,2,1,1,1,1,79.5,87.0,52.0,72.0,598.0,5609004,932225276_12867512664,24.0,298.0,79.5,F,2.0,269078.02,4.0,7.0
838030224_68330211852_122443,0,1,0,0,0,0.0,63.0,0.0,0.0,0.0,2492053,380505021_50790707919,5.0,65.0,67.0,U,2.0,118012.64,2.0,5.0
838077659_54962369820_450600,0,2,1,1,1,0.0,263.0,21.0,69.0,35.0,5688251,321813990_59895859135,16.0,194.0,32.5,M,4.0,124783.15,4.0,7.0
838163896_65615428033_444917,0,1,2,1,0,0.0,20.0,35.0,36.0,0.0,3782323,220027656_44986189129,7.0,95.0,25.0,U,2.0,113777.39,6.0,9.0
838174685_70885550320_178460,0,1,1,1,1,0.0,26.0,89.0,98.0,90.0,7875141,486129483_42427291282,23.0,276.0,44.5,M,3.0,144819.12,0.0,3.0
838186030_74835070084_762390,0,1,1,1,1,0.0,66.0,103.0,139.0,226.0,9376975,320922127_54812543194,10.0,129.0,59.5,F,2.0,39921.25,2.0,5.0
838192069_77851843179_675159,2,1,1,1,1,24.5,16.0,60.0,32.0,93.0,4749703,923095391_85125564718,14.0,178.0,58.5,F,2.0,27576.22,4.0,7.0
838205622_53688635873_807284,0,2,1,0,0,0.0,20.5,6.0,0.0,0.0,4527128,110082445_82327061783,33.0,396.0,62.0,M,2.0,233913.59000000003,0.0,3.0
838218816_7321471729_221054,0,3,1,1,1,0.0,43.666666666666664,9.0,50.0,27.0,6384753,625313146_43531768549,9.0,111.0,29.0,M,2.0,275356.52,5.0,8.0
838256292_78101647571_666793,0,1,1,1,1,0.0,12.0,16.0,59.0,18.0,7859820,766089063_53086067274,12.0,154.0,40.0,F,2.0,29606.64,1.0,4.0
838365482_72595151057_347272,0,1,1,1,1,0.0,29.0,92.0,61.0,234.0,2045369,574313080_89914466789,34.0,418.0,61.5,F,3.0,71486.82,4.0,7.0
838405471_90298777219_645577,0,1,1,1,0,0.0,149.0,16.0,51.0,0.0,2609275,517122618_51574104119,5.0,65.0,54.0,U,2.0,680814.4500000001,2.0,5.0
838410790_67043877418_809776,0,1,1,1,1,0.0,50.0,114.0,34.0,101.0,4082227,8472370_25724835392,15.0,189.0,58.5,F,2.0,66940.39,1.0,4.0
838420730_46366478944_46293,0,5,3,2,1,0.0,62.2,43.333333333333336,51.5,103.0,8131034,607863252_73253753773,6.0,83.0,42.0,U,2.0,126745.42,2.0,5.0
838425641_58860619588_407038,0,1,1,3,3,0.0,8.0,21.0,24.333333333333332,26.333333333333332,49412,260263920_63201765506,11.0,136.0,51.5,M,2.0,238126.92,1.0,4.0
838465347_98103284473_101024,0,1,1,1,1,0.0,7.0,13.0,54.0,37.0,7175784,15560141_13808633941,13.0,157.0,33.5,M,2.0,117557.02,6.0,9.0
838482508_41631168847_194774,0,1,1,1,1,0.0,68.0,83.0,54.0,367.0,6349753,249469844_30150391470,10.0,126.0,74.5,F,2.0,84517.76,6.0,9.0
83849343_35419810348_302478,0,1,1,1,1,0.0,26.0,66.0,109.0,291.0,6098439,376531209_83463282404,16.0,194.0,48.5,M,2.0,61491.29,3.0,6.0
838516166_71884243134_500595,0,1,1,1,0,0.0,34.0,84.0,41.0,0.0,3298248,271534727_43290157370,28.0,337.0,74.0,M,2.0,1168560.66,1.0,4.0
838566701_76135441905_487873,0,1,1,1,1,0.0,16.0,8.0,217.0,117.0,1921266,884509485_59649876223,8.0,104.0,26.5,M,2.0,61284.08,3.0,6.0
838644142_8256657558_113122,0,4,3,3,2,0.0,28.5,24.0,32.333333333333336,193.0,2551192,533629660_54672437398,5.0,66.0,72.0,U,2.0,132519.28,6.0,9.0
838684176_56275711647_306853,0,1,0,0,0,0.0,7.0,0.0,0.0,0.0,8346565,370732255_88723291406,16.0,197.0,58.0,F,2.0,188989.91,4.0,7.0
838699068_82175020763_673283,0,1,1,1,1,0.0,4.0,6.0,55.0,51.0,5731876,292464375_78216332550,14.0,175.0,47.5,F,2.0,43728.23,2.0,5.0
83873769_62601228703_761410,0,1,1,1,1,0.0,15.0,14.0,192.0,57.0,225103,397548786_54907555703,7.0,86.0,32.5,U,3.0,51819.34,2.0,5.0
838746751_55602805361_254289,0,2,0,0,0,0.0,52.5,0.0,0.0,0.0,7542655,914801147_93523867063,23.0,276.0,74.0,F,3.0,262005.97,6.0,9.0
838794600_4925959057_19772,1,2,1,1,1,58.0,19.5,20.0,44.0,108.0,5305907,86275167_23434359844,6.0,76.0,64.5,M,3.0,890341.37,6.0,9.0
838824295_72609371741_653947,0,1,1,1,1,0.0,61.0,48.0,57.0,133.0,4172424,448663498_67715440426,13.0,162.0,75.5,F,2.0,73136.04000000001,3.0,6.0
838829161_4373345419_775287,0,1,0,0,0,0.0,17.0,0.0,0.0,0.0,8184463,398807650_34794125776,17.0,215.0,35.5,F,4.0,416087.37,4.0,7.0
838976305_91439675597_115496,0,1,1,1,0,0.0,47.0,255.0,71.0,0.0,7192763,313218281_23275918823,16.0,195.0,76.0,M,2.0,59974.8,1.0,5.0
83899929_1094112741_377606,0,1,1,1,0,0.0,7.0,6.0,26.0,0.0,7707869,474966997_21527115103,6.0,80.0,25.5,U,3.0,184171.16,6.0,9.0
83900024_64298571182_607169,0,1,1,0,0,0.0,18.0,15.0,0.0,0.0,4568327,684130650_66518939835,13.0,158.0,33.0,F,2.0,65776.18,3.0,6.0
839046951_76442222814_657930,0,1,1,1,1,0.0,9.0,19.0,195.0,31.0,1616184,489287839_38196722246,12.0,144.0,45.0,M,2.0,23791.7,0.0,3.0
839050951_4751850655_320053,0,1,1,1,1,0.0,38.0,128.0,36.0,75.0,2305813,997058137_5770384542,13.0,159.0,63.5,U,2.0,77522.61,4.0,7.0
839076794_34610253841_213163,0,1,1,3,3,0.0,21.0,5.0,28.666666666666668,32.0,1298301,277520086_82425758752,9.0,109.0,43.5,M,2.0,58601.57,5.0,8.0
839087618_62866770140_798180,0,2,1,1,1,0.0,49.5,4.0,90.0,119.0,5312309,696720650_27247611553,5.0,63.0,18.0,U,2.0,26251.42,4.0,7.0
839094916_60504338999_793036,0,2,1,2,0,0.0,10.5,39.0,112.5,0.0,3466352,769649649_81641952591,8.0,96.0,50.0,U,3.0,70361.38,5.0,8.0
839155139_66011571220_663848,0,1,0,0,0,0.0,6.0,0.0,0.0,0.0,3213480,982107565_62887537134,8.0,105.0,28.0,M,2.0,46031.07,2.0,5.0
839160357_31291241643_59564,0,1,0,0,0,0.0,78.0,0.0,0.0,0.0,2033798,97107652_34765139768,14.0,174.0,74.0,M,2.0,392412.77,6.0,9.0
83920082_32143952321_965635,0,1,0,0,0,0.0,30.0,0.0,0.0,0.0,9788789,557547196_16029606154,15.0,180.0,65.5,F,2.0,141336.94,3.0,6.0
839264243_43905818108_982724,0,1,1,1,1,0.0,14.0,16.0,78.0,51.0,4496404,82774539_88170765406,11.0,133.0,69.0,M,3.0,94175.6,5.0,8.0
